open,high,low,close,volume
107.9987,108.1919,107.9213,107.9226,12929
108.0017,108.2256,107.9488,107.9763,18127
108.1056,108.1529,107.8793,108.0995,22663
108.4392,108.4878,108.1404,108.2705,43413
108.2323,108.3746,108.0016,108.1607,3017
107.9984,108.3681,107.825,108.073,29722
107.9279,108.3576,107.7594,107.9372,11859
107.9037,107.9179,107.9013,107.9119,30555
107.9709,108.1913,107.6931,107.9622,47795
108.3417,108.3352,108.0493,108.0689,31422
108.1008,108.3368,108.0328,108.0607,19706
107.8062,108.0564,107.4768,108.0261,46743
107.9839,108.0439,107.7386,108.0425,43913
107.7437,108.2191,107.3293,107.9523,34167
108.1424,108.2552,108.1037,108.1781,4654
107.7898,108.2999,107.7724,108.0044,42754
107.9301,108.1516,107.6158,108.0243,17946
108.0785,108.2549,107.9568,108.2431,41570
108.2855,108.3258,108.2085,108.2439,27850
108.2234,108.5021,107.9931,108.2233,35832
108.2174,108.2495,107.9534,108.1846,42179
108.1538,108.2548,108.0479,108.1651,20015
108.1627,108.3825,108.2065,108.3137,11691
108.1299,108.1105,107.753,108.0744,3016
108.4484,108.4118,107.7884,108.2403,34393
108.1304,108.191,107.6088,108.0862,32189
108.0114,108.4595,107.8136,108.0574,10856
107.8568,108.2251,107.9134,108.011,49232
107.9765,108.2769,108.0556,108.0746,37109
107.951,108.141,107.7967,107.9021,17447
108.0677,107.9612,107.8417,107.9519,43951
108.1989,108.2361,107.9859,108.1707,26525
108.1097,108.138,107.9059,108.0233,49279
108.1203,108.1602,107.9454,108.0438,18280
108.027,108.0567,107.6583,107.9723,23242
107.9472,108.3243,107.8581,108.0183,49616
108.0392,108.021,107.7538,108.0204,8367
107.8595,108.1601,107.8836,107.9511,19463
108.0057,108.2107,107.8692,108.0038,17384
108.2346,108.2531,107.7793,108.1988,38569
108.3598,108.2297,108.1626,108.1782,21393
108.1143,108.3609,108.174,108.2561,28629
108.1683,108.143,108.0513,108.1162,33718
108.1728,108.1947,107.845,108.0128,17105
108.1459,108.1555,107.7952,108.0639,39792
108.3144,108.3832,108.0875,108.2243,20017
108.3264,108.511,107.9785,108.2628,29823
108.3695,108.3298,108.0226,108.229,27993
108.1112,108.3582,108.0756,108.2289,2682
107.9438,108.2828,107.8335,108.0936,34330
108.1583,108.2007,108.1488,108.159,40760
108.0205,108.3435,108.1313,108.2545,7665
108.3387,108.4916,108.0974,108.2055,32846
108.2867,108.2684,108.1523,108.1547,13477
108.1366,108.4688,107.9665,108.1835,22057
108.0961,108.691,108.1015,108.1362,30959
108.1213,108.2127,107.9581,108.1291,27417
108.3619,108.3673,108.255,108.3563,40774
108.3434,108.5289,108.1393,108.3296,21259
108.3513,108.6977,108.1004,108.2908,48751
108.202,108.259,108.1232,108.2207,37861
108.4033,108.8103,108.0116,108.3012,20038
108.3299,108.5568,108.1703,108.2816,21368
108.1456,108.4529,107.8838,108.2113,13792
108.4991,108.4076,108.3476,108.3544,19253
108.3609,108.5863,108.342,108.5083,17761
108.4332,108.9689,108.0277,108.4432,19776
108.3457,108.4061,108.0395,108.241,14517
108.2718,108.4756,108.1417,108.3501,32976
108.3094,108.4279,108.0097,108.2759,34547
108.4205,108.4317,108.2183,108.3616,37179
108.0552,108.2255,108.1202,108.1483,1865
108.2371,108.4003,108.0648,108.2449,37407
108.0969,108.1168,108.0488,108.1138,16920
108.1332,108.3137,107.9362,108.1929,8091
108.4434,108.2161,107.6756,108.1944,34306
108.0088,108.4128,107.9686,108.0913,37797
108.1559,108.0936,107.8129,108.0473,43065
108.0789,108.3585,108.0287,108.1214,43725
108.0154,108.2716,108.0334,108.1329,48571
108.2072,108.2271,108.1562,108.1961,14468
108.4806,108.758,108.043,108.4102,15275
108.3403,108.4187,108.1527,108.2407,7222
108.5853,108.5393,108.3381,108.4159,22800
108.7465,108.7337,108.2565,108.4272,41475
108.3569,108.715,108.2513,108.3298,12455
108.1141,108.4464,108.101,108.1858,8143
108.2143,108.2723,108.1496,108.1653,12876
108.2363,108.4356,108.0384,108.2651,25463
108.3515,108.295,108.1682,108.2513,30461
108.2744,108.7289,108.2077,108.415,8214
108.5142,108.6913,108.1544,108.2578,30200
108.3492,108.356,108.2521,108.2565,7488
107.9389,108.15,107.8316,108.121,37363
108.0836,108.1807,108.0579,108.1603,9594
108.3445,108.3893,107.8811,108.2562,36069
108.338,108.4864,108.1154,108.2107,47094
107.792,108.252,107.7662,107.9293,36816
108.0277,108.1965,107.6732,107.9507,36352
107.7876,108.103,107.9938,107.9979,38026
108.0319,108.2926,107.8314,108.0416,33566
108.2955,108.4349,108.051,108.1752,44070
107.9998,108.0861,107.9521,108.0594,3350
107.97,108.3607,107.9854,108.1329,26538
108.2777,108.2907,108.0905,108.2619,10331
108.0041,108.2208,107.9112,108.0695,31673
108.1722,108.2904,107.8617,108.1041,11559
107.9539,108.5039,107.8368,108.0496,14775
107.9573,108.071,107.8699,108.0408,10678
107.86,108.348,107.9341,108.0784,42924
108.0441,108.062,107.8189,108.0257,3665
107.9354,108.0634,107.4924,107.9528,48089
107.8281,108.001,107.724,107.9564,14129
107.86,107.8714,107.6235,107.8391,45367
107.8327,107.7638,107.3947,107.7221,7526
107.7721,107.9522,107.7716,107.7953,24681
107.7004,107.9391,107.5057,107.6715,6245
107.7727,108.1414,107.5821,107.7433,48843
107.6634,107.842,107.7367,107.7932,35162
107.8286,107.7873,107.3747,107.6073,48512
107.4838,107.6369,107.2763,107.5344,42788
107.7335,107.8728,107.267,107.6629,36664
107.64,107.7312,107.4794,107.5573,13737
107.4924,107.7239,107.3823,107.5074,13814
107.6224,107.686,107.1338,107.5571,1375
107.6678,107.8006,107.3437,107.6413,27405
107.4617,107.6692,107.5853,107.6143,48068
107.5143,107.6069,107.3001,107.55,37758
107.6371,108.2133,107.6771,107.7031,15861
107.8407,107.9581,107.8483,107.8905,29703
107.8554,108.1714,107.8256,107.9962,11283
108.1271,108.3208,107.8759,108.0054,49581
108.091,107.9776,107.7343,107.9181,31043
107.9341,107.8543,107.5583,107.8286,42845
108.022,108.3619,107.5571,107.8849,40027
107.8929,108.0842,107.871,107.9301,37474
108.0126,108.1457,107.5273,108.0814,21851
108.0676,108.267,108.1335,108.1518,1994
108.0589,108.1985,107.6151,107.9893,36257
108.1275,108.4399,108.0419,108.103,3661
107.9868,108.1413,107.955,107.9951,49131
108.0935,108.151,107.939,107.9537,31397
108.0244,108.1873,107.8865,107.9807,16344
108.1057,108.5352,108.1522,108.1964,4515
108.4595,108.6017,108.4698,108.5334,21446
108.6734,108.7446,108.2016,108.5993,23218
108.6925,108.8848,108.494,108.5794,26930
108.6973,108.7273,108.4697,108.6374,32644
108.9402,108.9307,108.5005,108.7339,38778
108.8768,108.8993,108.5538,108.6991,25208
108.9424,109.0061,108.4451,108.8944,28395
108.8281,109.1704,108.8832,108.9194,32674
108.8309,109.1315,108.9722,108.9737,6515
109.004,109.1292,108.9045,109.0462,8920
109.1744,109.108,109.0363,109.0922,29974
109.3832,109.4036,109.0241,109.1838,6076
109.162,109.2672,108.9686,109.1164,17612
109.183,109.0667,108.8565,109.0555,45171
108.9089,108.9924,108.9195,108.9356,13102
109.0514,109.37,108.8615,108.9835,29725
109.1582,109.3502,109.0356,109.0684,40353
108.9024,109.216,108.9229,109.1184,48678
109.256,109.6411,109.1484,109.3012,32886
109.4044,109.3435,109.2819,109.3006,30792
109.4037,109.8167,108.7453,109.3737,25350
109.1237,109.3869,109.0395,109.2544,35062
108.9467,109.5249,108.9061,109.2121,21609
109.2481,109.4224,108.9637,109.2881,17900
109.3731,109.4179,109.2658,109.3809,46999
109.2521,109.5399,109.1773,109.3488,20872
109.3566,109.4235,109.1708,109.341,49671
109.2304,109.4736,109.1183,109.1751,48284
109.2093,109.1373,108.8665,109.1361,32337
108.9761,109.2853,109.1404,109.2334,45015
109.1526,109.5157,109.282,109.2962,21991
109.3176,109.7752,109.31,109.3509,15868
109.419,109.3703,109.0995,109.3564,4009
109.4107,109.5358,109.1118,109.3572,9163
109.3366,109.6412,109.143,109.285,39325
109.3195,109.3745,109.3469,109.3614,9416
109.3716,109.4644,109.3293,109.4074,36018
109.3816,109.6327,109.3096,109.4613,49168
109.4877,109.4351,109.1626,109.4037,12173
109.0679,109.429,108.9731,109.1684,25295
109.3811,109.6534,108.971,109.2882,9327
109.2586,109.3311,108.966,109.2359,14795
109.1368,109.1972,108.9844,109.1417,38920
109.1457,109.2534,109.1292,109.2174,43012
109.0266,109.2781,109.1472,109.1746,26927
109.2196,109.6027,108.6571,109.2904,40356
109.3217,109.3923,109.2611,109.3578,17310
109.1734,109.5311,109.025,109.4326,1370
109.2616,109.3941,109.0263,109.2832,32658
109.5168,109.5777,109.331,109.4157,19043
109.5064,109.5767,109.4003,109.4443,42881
109.3496,109.7677,109.2567,109.4039,8657
109.4247,109.689,109.3768,109.4196,7629
109.1647,109.9453,109.1855,109.2254,44446
109.2864,109.5229,109.129,109.2701,42561
109.3258,109.1738,109.0468,109.1577,11257
109.1157,109.1645,108.988,109.0101,30183
108.901,109.0636,108.3343,108.8443,26777
108.9118,109.1723,108.6514,108.9655,27412
108.9786,109.045,108.5332,108.8969,15862
108.8801,109.31,108.9926,109.0641,48338
108.9781,109.3009,108.8912,109.0056,36974
108.8832,109.0461,108.4506,108.8197,30904
108.7787,108.7685,108.686,108.6982,1210
108.9056,108.8436,108.6183,108.8327,45583
108.8478,108.9367,108.2413,108.8157,17656
108.7348,108.7705,108.3446,108.7561,24711
108.832,109.0578,108.5805,108.7735,40055
108.7243,108.9356,108.7201,108.828,43686
108.8577,109.1686,108.6291,108.9497,37347
109.1143,109.2487,108.9239,109.1076,44741
109.0873,109.3227,109.022,109.0684,8501
108.725,109.0737,108.8439,108.9239,42461
108.9284,108.9575,108.4314,108.8788,23971
108.9914,109.0541,108.6207,108.9072,4825
108.7939,108.8406,108.7925,108.8023,11065
108.9563,108.7025,108.2496,108.6982,18493
108.6613,109.1457,108.6636,108.7356,36832
108.691,109.1298,108.4385,108.7303,4151
108.6908,108.9596,108.494,108.7338,47896
108.6431,108.8863,108.5882,108.6514,31256
108.5907,109.0111,108.3218,108.6264,9143
108.3733,108.6822,108.0696,108.526,14465
108.5633,108.7721,108.4101,108.6227,15634
108.7246,108.8639,108.6831,108.7352,18733
108.6679,108.6069,108.4431,108.5346,46810
108.6726,108.8074,108.3257,108.4338,9200
108.4162,108.4441,108.0711,108.2716,4499
108.1174,108.3012,107.9555,108.2013,43073
108.1169,108.3312,107.5588,108.1922,32745
108.0183,108.3974,107.9744,108.0355,45451
108.1286,108.0342,107.6575,107.936,47082
107.8099,108.0621,107.5475,107.8277,16285
107.7068,107.946,107.5696,107.85,38355
107.8034,108.3139,107.74,107.8575,8874
107.8613,108.0554,107.6237,107.7797,22768
107.8731,107.9571,107.6635,107.7987,24307
107.7182,107.9271,107.7171,107.7398,8161
107.7842,108.0862,107.5563,107.7106,18060
107.6457,108.2174,107.6559,107.891,3772
108.0469,108.2028,107.842,108.0357,15244
107.9883,108.0053,107.6892,107.8954,35151
107.895,108.1367,107.9819,107.9849,44202
107.9822,108.2773,107.7977,108.0726,1498
107.7471,107.9874,107.8362,107.9486,40479
108.2088,108.1411,107.6899,108.037,43600
108.1254,108.2197,108.0263,108.2033,35622
108.108,108.1024,107.9178,108.0819,49855
108.0479,108.1872,107.9567,107.9827,34837
108.2561,108.4845,107.4422,108.0927,21660
108.1054,108.4385,108.0976,108.122,43555
108.1233,108.2709,107.7547,108.1817,45787
108.2372,108.3,108.1605,108.2185,9538
108.3998,108.5107,108.0481,108.2608,40357
108.0989,108.4175,107.8974,108.1173,11414
108.1273,108.2603,108.0735,108.2306,18212
108.1903,108.4722,108.3158,108.3573,19070
108.2001,108.7148,108.14,108.3324,15134
108.4213,108.3418,108.296,108.3277,41232
108.1273,108.3927,108.0233,108.162,43435
108.1519,108.3008,108.0471,108.2176,43404
108.202,108.562,108.1591,108.2795,3698
108.282,108.3533,107.637,108.2728,24011
108.3686,108.6254,108.2981,108.3946,31478
108.3288,108.3846,108.2926,108.3584,37674
108.5659,108.7711,108.386,108.4196,39589
108.4757,108.5304,108.2851,108.3091,46014
108.1321,108.6913,108.084,108.3065,45864
108.3232,108.6225,108.2279,108.2877,23146
108.228,108.3507,107.8848,108.3121,13296
108.2451,108.3265,108.1459,108.272,36404
108.2913,108.3492,108.1526,108.2578,43999
108.3243,108.3616,108.1867,108.3473,44820
108.325,108.6812,108.0745,108.3,37958
108.1989,108.1402,108.1199,108.1261,32416
108.3474,108.5396,108.3135,108.3155,43260
108.395,108.6359,108.3354,108.4652,23038
108.2569,108.6052,108.3118,108.3251,38836
108.2438,108.4367,108.2614,108.3999,37980
108.2528,108.8054,108.0502,108.3453,18863
108.5865,108.4832,108.2185,108.3739,19756
108.3199,108.5521,108.3679,108.4058,19327
108.2511,108.4174,108.3393,108.3804,25649
108.3301,108.397,108.2755,108.2955,22458
108.2088,108.3925,108.2195,108.2207,2442
108.1005,108.2261,107.9147,108.1216,37757
108.1839,108.3411,107.621,108.0317,38670
108.0837,108.0539,107.8521,108.0244,13086
107.89,108.2339,107.9195,107.9472,29389
107.9749,108.3474,107.8614,108.0208,49573
108.1272,108.6591,108.0043,108.1816,34318
108.2134,108.1671,108.0692,108.1188,11643
108.1114,108.2387,107.7395,108.1447,44111
108.0048,108.3657,108.0773,108.1988,27463
108.2447,108.3194,108.2194,108.2499,11382
108.0917,108.5741,108.1956,108.2581,20145
108.5751,108.4798,108.2432,108.3385,14204
108.2861,108.4902,108.1598,108.3908,29878
108.2392,108.5611,108.125,108.2567,11785
108.3788,108.7892,107.9107,108.3508,25354
108.4157,108.5052,108.3386,108.447,47962
108.3329,108.4538,108.1452,108.3643,22764
108.4141,108.433,108.3013,108.3684,2106
108.608,108.5531,108.293,108.4425,49948
108.503,108.5193,108.177,108.4198,17109
108.6967,109.0675,108.2853,108.5362,19603
108.6791,108.8143,108.7161,108.793,45729
108.7421,108.738,108.2356,108.7076,17745
108.5744,108.6636,108.5426,108.5575,29713
108.6286,108.7041,108.2201,108.5905,43723
108.8185,108.8365,108.4086,108.6689,23801
108.6198,108.6455,108.511,108.6438,21979
108.7577,109.1527,108.5185,108.8018,13419
108.7143,108.6875,108.6316,108.6563,25004
108.5383,109.1365,108.6049,108.7316,3957
108.64,108.9093,108.3224,108.6657,40854
108.8381,109.0017,108.799,108.8527,15944
108.9694,109.2718,109.0043,109.0698,48892
109.1015,109.1304,108.682,108.9863,10612
108.8107,108.9507,108.8351,108.9264,40105
109.0052,109.24,108.764,109.02,33142
109.0098,109.4188,108.8815,108.9779,30678
109.1204,109.0419,108.8465,108.9729,1463
108.9745,109.1488,108.8123,108.9757,18762
108.8685,109.0049,108.5586,108.7667,14484
108.8414,108.7683,108.7054,108.7652,41275
108.7036,108.8423,108.3704,108.6902,44200
108.5182,109.0272,108.3009,108.6366,46049
108.6374,108.9189,108.5926,108.7935,6549
108.6685,109.4512,108.5467,108.6569,11626
108.6863,108.8511,108.6527,108.7453,30328
108.8149,109.0159,108.6304,108.715,25208
108.7657,108.8585,108.6038,108.6846,14288
108.7504,108.802,108.5594,108.7705,41403
108.6815,108.8845,108.4394,108.8075,15099
108.9252,108.9265,108.6614,108.8696,35563
108.8642,109.21,108.8716,108.9751,16886
108.8564,109.0777,108.6486,108.939,13088
108.7657,108.9974,108.6593,108.8723,49556
108.7391,108.798,108.6112,108.7542,4067
108.7917,108.9442,108.229,108.6645,45247
108.9849,109.0543,108.9116,108.9854,29779
109.0728,109.1846,108.8307,109.1212,46311
108.8075,109.3891,108.7846,108.9738,14390
108.8899,109.0597,108.5227,108.8298,44397
108.7973,108.8991,108.8287,108.8823,16889
108.9547,109.5811,108.6987,108.9419,49432
108.9631,109.0901,108.9258,109.0017,47999
109.0652,108.9932,108.8741,108.9739,18616
108.9431,109.0793,108.9236,108.9602,45042
108.9895,109.2361,108.8471,108.9959,27166
109.0582,109.0835,108.9035,109.0053,24902
108.9929,108.7712,108.1731,108.7637,1539
108.8353,108.8047,108.5416,108.7387,40767
108.6365,108.9009,108.472,108.6461,33419
108.6655,108.8616,108.5865,108.6652,33876
108.9328,109.0499,108.5597,108.99,35839
108.9265,109.3473,108.9772,109.0301,43656
108.9357,109.1499,108.9247,108.9959,21978
109.0122,109.1612,109.0003,109.0964,44997
109.2204,109.6611,109.1083,109.1491,3419
109.078,109.2986,108.9609,109.195,2188
109.407,109.3719,108.7374,109.2613,40308
109.5685,109.662,109.454,109.4862,16983
109.3647,109.4868,109.2895,109.3625,41362
109.4143,109.7567,109.234,109.4143,8240
109.252,109.6129,109.2033,109.3129,4694
109.4032,109.615,109.3439,109.3737,45556
109.3922,109.8091,109.0159,109.2733,17454
109.1509,109.3346,109.0488,109.2277,27530
109.028,109.6613,108.774,109.1954,42451
109.3789,109.6012,108.9762,109.302,46041
109.438,109.6269,109.1129,109.4025,17162
109.1439,109.3755,109.0255,109.2663,13311
109.1922,109.4554,108.9557,109.2723,32712
109.101,109.4062,109.1876,109.1948,42428
108.9784,109.166,108.0834,109.0574,18844
108.9985,109.3192,108.8717,109.0338,21693
108.971,109.0112,108.927,109.0001,7525
109.1939,109.3137,109.0685,109.265,27285
109.2294,109.4155,109.2718,109.3123,18823
109.1368,109.2224,108.7473,109.1618,34796
109.1185,109.1721,108.789,109.1002,15725
109.1772,109.4105,109.035,109.2117,22510
109.5668,109.5265,109.4259,109.44,1722
109.322,109.3249,109.1584,109.2665,28406
108.8878,109.214,108.896,109.0613,49617
109.3228,109.4377,109.2601,109.2656,30971
109.3743,109.478,109.295,109.3081,20258
109.1658,109.313,108.8745,109.2133,43697
109.1083,109.2874,109.1155,109.2717,23633
108.9849,109.2836,108.8201,108.984,44584
108.9836,109.0264,108.7444,108.9844,7690
108.8978,109.1353,108.9622,109.0201,9151
108.9626,109.186,109.031,109.121,40467
109.0009,109.0275,108.9077,109.0104,43246
108.9943,109.0304,108.8975,109.0197,48765
108.8735,108.9828,108.7822,108.9189,23871
108.9376,109.0112,108.8108,108.9467,26363
108.7292,109.1409,108.5297,108.8492,27143
108.7575,108.886,108.6147,108.8048,25030
108.7545,109.0676,108.5378,108.6965,35656
108.7292,109.364,108.5061,108.7673,25739
108.6787,108.932,108.6341,108.8607,42361
108.7838,109.121,108.6075,108.8352,19916
108.7228,109.1451,108.4375,108.8393,9544
108.7108,108.8873,108.4325,108.6818,44844
108.6838,108.6922,108.4318,108.6492,17648
108.4636,108.7061,108.4881,108.6438,2065
109.0116,109.2066,108.5479,108.9289,24518
108.6868,109.2409,108.6965,108.8078,47278
109.1371,109.1528,108.8559,108.9672,12646
109.0706,109.1313,108.6765,109.0759,17590
108.9705,109.1281,108.8985,109.1065,29781
109.1738,109.3221,108.9836,109.2986,20885
109.3773,109.4828,109.2527,109.3392,6862
109.339,109.6868,109.2925,109.3818,7215
109.3654,109.5839,109.2532,109.376,42367
109.6865,109.5804,109.4957,109.5099,10851
109.5533,109.7176,109.4593,109.63,36524
109.5681,109.7947,109.5526,109.5615,9470
109.5724,109.5186,109.2845,109.417,24658
109.4244,109.7384,109.2947,109.3948,49566
109.1317,109.3316,109.262,109.3073,35657
109.3556,109.5692,109.154,109.3004,25206
109.3084,109.4606,109.4264,109.4357,42010
109.5396,109.4013,109.2211,109.3857,22626
109.291,109.6491,109.1916,109.381,16921
109.7122,109.8674,109.2111,109.3874,28174
109.6408,109.8219,109.3823,109.4802,42283
109.1475,109.4261,109.0662,109.2345,46020
109.1704,109.2969,109.0295,109.1682,11614
109.2736,109.302,108.9975,109.1913,46929
109.4081,109.387,109.1035,109.3224,35572
109.317,109.4682,109.2037,109.2687,8845
109.2004,109.1458,108.8611,109.0638,18828
109.118,109.2274,109.1041,109.1314,16273
109.0221,109.4898,108.9938,109.0621,13663
108.8946,108.9408,108.8576,108.9324,11348
108.9578,108.9547,108.6873,108.8644,2778
108.8841,108.8626,108.4886,108.8444,36306
108.8103,108.8565,108.4356,108.7786,41571
108.6252,108.8302,108.3931,108.5389,45254
108.4135,108.8049,108.5589,108.6363,30714
108.8086,109.0001,108.6062,108.7749,11788
108.8696,108.8459,108.7665,108.8458,6336
108.9034,108.7959,108.4158,108.722,49740
108.5339,108.8189,107.9904,108.7001,45628
108.8687,108.7036,108.4143,108.6994,7120
108.7727,109.2653,108.6291,108.7645,39297
108.8904,109.0214,108.8207,108.8372,28177
108.9397,109.1507,108.6228,108.7574,23015
108.8273,108.998,108.4813,108.7663,8357
108.8596,109.0206,108.7912,108.816,23324
109.001,109.0707,108.7872,108.9746,42922
108.9987,109.3729,108.8766,109.0514,35097
109.1343,109.1379,108.8282,109.1374,16208
109.0685,109.415,109.0921,109.1466,45484
109.2957,109.3462,109.2182,109.3006,37970
109.09,109.5706,109.2284,109.3454,6788
109.2982,109.3974,109.1514,109.2513,18632
109.3915,109.4713,109.3546,109.4048,47465
109.4443,109.6846,108.8988,109.4811,27129
109.4566,109.6029,109.2523,109.4326,23899
109.2234,109.3965,109.1044,109.3802,4213
109.6237,109.4597,109.3122,109.4126,1117
109.4521,109.775,109.4515,109.4633,40591
109.4689,109.5717,109.1911,109.4849,24743
109.4133,109.6027,109.2076,109.519,1285
109.7079,109.8633,109.6059,109.7053,31236
109.9753,109.9944,109.6698,109.823,41978
109.9577,109.9635,109.6141,109.8439,18389
110.0412,110.0823,109.734,109.9473,7745
109.8939,110.0178,109.7713,109.8339,21077
109.8382,110.1685,109.6148,109.8776,6689
109.917,110.2525,109.8367,110.0766,38877
110.0305,110.1302,110.0177,110.0526,21595
109.9334,110.0006,109.5996,109.9593,40975
110.0028,110.1111,109.6405,109.8876,45296
109.802,109.9658,109.2432,109.768,9312
109.8587,109.8166,109.4891,109.6819,44629
109.7725,110.014,109.6307,109.6412,40275
109.4372,110.1183,109.363,109.4872,15540
109.2924,109.6805,109.4064,109.4889,28109
109.7396,109.8894,108.947,109.5878,16181
109.6371,109.7637,109.387,109.4883,29766
109.505,109.8124,109.4681,109.6548,20854
109.8764,109.793,109.6591,109.7108,36361
109.866,109.9261,109.6183,109.824,32473
109.7693,110.0444,109.6323,109.7517,6949
110.023,110.0541,109.7893,109.8456,40241
109.8732,109.941,109.5877,109.7257,30496
109.8949,109.9341,109.6649,109.8234,48764
109.8943,109.9023,109.2365,109.8423,30286
109.9708,110.1966,109.7534,109.9031,29981
109.7301,109.7961,109.7244,109.774,39104
109.6697,110.1811,109.5228,109.6757,13964
109.6423,109.9263,109.7212,109.7413,36347
109.6007,109.6939,109.3706,109.6372,10324
109.6478,109.9831,109.297,109.688,25568
109.4686,109.8923,109.4437,109.5382,34169
109.6461,110.0249,109.6118,109.6311,13471
109.4606,109.6122,109.267,109.4961,33784
109.6116,109.6782,109.3985,109.5566,22033
109.4473,109.8969,109.3717,109.6251,20398
109.5364,109.5571,109.5203,109.5488,15491
109.627,109.9714,109.5846,109.6126,2044
109.607,110.2653,109.5248,109.6411,22924
109.5632,109.8161,109.2586,109.5821,38998
109.2981,109.6066,109.3717,109.4716,27415
109.2958,109.3977,108.5831,109.2569,26914
109.366,109.3099,109.0367,109.2952,26215
109.1782,109.1447,108.9682,109.1243,10267
109.2481,109.3561,108.9249,109.1347,8440
109.1279,109.2216,108.8567,109.1059,18189
109.2323,109.3831,109.1091,109.18,46440
109.1641,109.4145,109.1415,109.1471,30258
109.1861,109.2407,108.8758,109.1111,49032
109.0188,109.2073,108.8571,109.191,42822
109.13,109.3527,109.1942,109.2276,12351
109.4355,109.3328,109.2051,109.2621,24571
109.0444,109.4653,108.9978,109.3134,10646
109.1304,109.255,109.1221,109.1457,3628
109.3563,109.5197,108.775,109.2283,43153
109.285,109.4184,109.0132,109.2952,11345
109.14,109.2423,109.146,109.1842,24770
109.1716,109.2293,109.0913,109.1575,31302
109.1147,109.2898,109.0029,109.1532,17705
109.142,109.2383,109.0606,109.1386,19747
109.1004,109.1813,109.1428,109.175,5203
109.4526,109.8543,109.2985,109.3314,23252
109.6055,109.731,109.2284,109.4497,19972
109.2916,109.4344,109.0959,109.3062,45001
109.2226,109.5858,109.2603,109.3742,40486
109.4623,109.5509,109.3008,109.5197,18934
109.5418,109.7281,109.3513,109.562,1237
109.737,109.7188,109.4868,109.6816,42992
109.7918,110.2046,109.8508,109.9026,11575
109.9305,110.2368,109.5692,110.0151,28969
110.0988,110.3381,110.0412,110.0426,27624
110.261,110.4156,109.8473,110.1576,1120
110.1051,110.4403,110.0267,110.1736,12272
110.0293,110.3152,110.0989,110.1762,17567
110.4992,110.147,109.9837,110.1375,12923
110.3962,110.4436,110.132,110.3098,46944
110.1902,110.6359,110.1521,110.2196,19177
110.4845,110.6118,110.3342,110.3886,46824
110.4301,110.6002,110.3137,110.4438,49123
110.385,110.4689,110.2726,110.2894,34097
110.3475,110.3764,110.263,110.3299,44478
110.1085,110.2784,109.9258,110.0985,5917
110.1549,110.3757,109.8939,110.1674,14329
110.1053,110.299,109.9634,110.2649,8381
110.4132,110.3588,109.9294,110.1996,49403
110.1094,110.3104,109.9161,110.2132,47076
110.2786,110.5364,110.3922,110.4288,17266
110.3495,110.5218,110.1232,110.373,10544
110.1502,110.447,110.0394,110.2562,6838
110.414,110.7205,110.3442,110.4197,36515
110.7127,110.7494,110.1491,110.6366,21495
110.7471,111.0571,110.5849,110.637,28276
110.8392,110.9145,110.5034,110.749,40348
110.8637,110.9447,110.5763,110.8976,17389
110.8208,110.9108,110.5059,110.8153,33574
110.8067,111.0884,110.5523,110.7615,27638
110.7031,111.2087,110.5422,110.898,33053
111.1484,111.3503,110.8383,111.085,32185
110.9855,111.3197,111.1255,111.1475,22930
111.2764,111.076,110.7897,111.0498,8648
111.2257,111.3129,111.1367,111.2707,2663
111.191,111.2717,110.8199,111.2116,49653
111.0887,111.3162,110.9695,111.1743,27145
111.1423,111.5005,111.1177,111.2124,34153
111.6387,111.3882,111.3748,111.3854,39419
111.5853,111.7635,111.4306,111.4805,22241
111.354,111.6124,111.3499,111.5268,44881
111.7463,111.6071,111.183,111.5785,8439
111.7164,111.7837,111.5427,111.5833,49322
111.6142,111.7806,111.5609,111.6456,27861
111.3978,111.4834,111.1428,111.3636,3973
111.3288,111.3357,111.2117,111.3305,7614
111.5771,111.5519,111.0139,111.3574,16462
111.1407,111.5338,110.9714,111.2293,26842
111.2885,111.3848,110.9419,111.2723,40928
111.2019,111.3528,111.2307,111.2495,21210
111.2853,111.5173,111.1207,111.445,32618
111.8651,112.0673,111.5722,111.6205,39988
111.4367,111.6123,111.5085,111.5685,48487
111.5762,111.72,111.3078,111.5516,43797
111.3492,111.7038,111.3232,111.5434,15230
111.4485,111.7561,111.2844,111.493,28367
111.5619,111.9264,111.4564,111.5148,25720
111.3383,111.6132,111.2825,111.4302,31676
111.3696,111.5455,110.9716,111.3043,28108
111.3437,111.7444,111.3626,111.3737,1836
111.5731,111.6725,111.3539,111.4438,38368
111.5058,111.5812,111.0803,111.3542,29244
111.3885,111.6261,110.998,111.4539,26921
111.3921,111.8234,110.9124,111.3836,13182
111.4322,111.7816,111.3283,111.4118,30770
111.5723,111.7834,111.4421,111.5032,38326
111.5011,111.602,111.27,111.4995,12398
111.5714,111.6038,111.5239,111.5502,36754
111.4655,111.6919,111.2531,111.4926,34981
111.4835,111.729,111.3533,111.4707,37197
111.5924,111.7843,111.2914,111.4477,24656
111.4366,111.4232,111.2777,111.3646,1368
111.423,111.4752,110.9417,111.3449,33306
111.253,111.2031,110.8235,111.1726,42131
111.1009,111.1823,110.8764,111.118,12333
111.1217,111.2936,110.8728,111.0863,42679
110.9374,111.2792,110.7827,111.0579,7713
111.172,111.0899,110.8843,111.0311,13970
110.7152,111.1788,110.8251,111.0242,4327
111.0678,111.4207,110.8837,111.0775,18829
